site,st,ed,dtH,Obs,EMEP_noBD,EMEP_BD,MATCH_noBD,MATCH_BD
SE0020R,2019-10-12 00:00:00,2019-10-13 00:00:00,24.0,0.1,0.08641666666666666,0.08096249999999999,0.10704999999999999,0.10701666666666666
SE0020R,2019-10-13 00:00:00,2019-10-14 00:00:00,24.0,0.21,0.113375,0.10357916666666667,0.12041250000000002,0.12039166666666667
SE0020R,2019-10-14 00:00:00,2019-10-15 00:00:00,24.0,0.11,0.04870833333333333,0.046379166666666666,0.08786666666666666,0.08769166666666667
SE0020R,2019-10-15 00:00:00,2019-10-16 00:00:00,24.0,0.17,0.46637083333333335,0.43159583333333335,0.21767916666666667,0.21919583333333334
SE0020R,2019-10-16 00:00:00,2019-10-17 00:00:00,24.0,0.28,0.6358333333333333,0.6220958333333334,0.5659375,0.5760916666666666
SE0020R,2019-10-17 00:00:00,2019-10-18 00:00:00,24.0,0.22,0.408825,0.40065833333333334,0.10587916666666665,0.10609999999999999
SE0020R,2019-10-18 00:00:00,2019-10-19 00:00:00,24.0,0.19,0.19044583333333334,0.17879166666666668,0.10261666666666665,0.10282083333333332
SE0020R,2019-10-19 00:00:00,2019-10-20 00:00:00,24.0,0.15,0.15259166666666668,0.14667916666666667,0.08687083333333333,0.08689999999999999
SE0020R,2019-10-20 00:00:00,2019-10-21 00:00:00,24.0,0.25,0.5248541666666666,0.5188958333333334,0.105175,0.10526666666666668
SE0020R,2019-10-21 00:00:00,2019-10-22 00:00:00,24.0,0.33,0.3646041666666666,0.35823333333333335,0.15304583333333333,0.15404583333333333
SE0020R,2019-10-22 00:00:00,2019-10-23 00:00:00,24.0,0.34,0.450575,0.4417708333333333,0.22572916666666668,0.22655000000000003
SE0020R,2019-10-23 00:00:00,2019-10-24 00:00:00,24.0,0.47,0.3154708333333333,0.32993333333333336,0.18337916666666668,0.183725
SE0020R,2019-10-24 00:00:00,2019-10-25 00:00:00,24.0,1.2,2.9519083333333334,2.9513541666666665,2.5872333333333333,2.6086791666666667
SE0020R,2019-10-25 00:00:00,2019-10-26 00:00:00,24.0,0.53,0.3473625,0.34375416666666664,0.24035416666666667,0.24043333333333336
SE0020R,2019-10-26 00:00:00,2019-10-27 00:00:00,24.0,0.23,0.3223666666666667,0.3091375,0.30374166666666663,0.3039375
SE0020R,2019-10-27 00:00:00,2019-10-28 00:00:00,24.0,0.06,0.04160833333333334,0.040275,0.04210833333333334,0.04214166666666667
SE0020R,2019-10-28 00:00:00,2019-10-29 00:00:00,24.0,0.04,0.024854166666666667,0.02317083333333333,0.026883333333333332,0.026887499999999998
SE0020R,2019-10-29 00:00:00,2019-10-30 00:00:00,24.0,0.04,0.026987499999999998,0.025708333333333333,0.05629166666666666,0.05634166666666667
SE0020R,2019-10-30 00:00:00,2019-10-31 00:00:00,24.0,0.04,0.07180416666666667,0.07179166666666666,0.07,0.07001249999999999
SE0020R,2019-10-31 00:00:00,2019-11-01 00:00:00,24.0,0.1,0.08041666666666666,0.08045000000000001,0.09835416666666667,0.09838333333333332
SE0020R,2019-11-01 00:00:00,2019-11-02 00:00:00,24.0,0.39,0.38357916666666664,0.3887666666666667,0.28095,0.28100416666666667
SE0020R,2019-11-02 00:00:00,2019-11-03 00:00:00,24.0,0.31,0.27625833333333333,0.2774875,0.144425,0.14397083333333335
SE0020R,2019-11-03 00:00:00,2019-11-04 00:00:00,24.0,0.23,0.23387499999999997,0.22522916666666667,0.060475,0.060504166666666664
SE0020R,2019-11-04 00:00:00,2019-11-05 00:00:00,24.0,0.07,0.06163749999999999,0.059429166666666665,0.15840833333333335,0.15808750000000002
SE0020R,2019-11-05 00:00:00,2019-11-06 00:00:00,24.0,0.07,0.0815125,0.07279583333333334,0.11470416666666668,0.11501666666666666
SE0020R,2019-11-06 00:00:00,2019-11-07 00:00:00,24.0,0.06,0.08834583333333333,0.07859583333333332,0.06731666666666666,0.06753333333333333
SE0020R,2019-11-07 00:00:00,2019-11-08 00:00:00,24.0,0.2,0.12190416666666666,0.10420833333333335,0.05860416666666667,0.058804166666666664
SE0020R,2019-11-08 00:00:00,2019-11-09 00:00:00,24.0,0.31,0.47715833333333335,0.4972541666666667,0.13440833333333332,0.13524166666666668
SE0020R,2019-11-09 00:00:00,2019-11-10 00:00:00,24.0,0.26,0.22950833333333334,0.23058333333333336,0.13489583333333333,0.135375
SE0020R,2019-11-10 00:00:00,2019-11-11 00:00:00,24.0,0.03,0.025387499999999997,0.024533333333333334,0.10438750000000001,0.1039125
SE0020R,2019-11-11 00:00:00,2019-11-12 00:00:00,24.0,0.38,0.4860708333333334,0.49120416666666666,0.3187625,0.3184666666666667
SE0020R,2019-11-12 00:00:00,2019-11-13 00:00:00,24.0,0.49,0.3793,0.37175833333333336,0.32634583333333333,0.326675
SE0020R,2019-11-13 00:00:00,2019-11-14 00:00:00,24.0,0.28,0.24021666666666666,0.22965000000000002,0.12565,0.12637083333333332
SE0020R,2019-11-14 00:00:00,2019-11-15 00:00:00,24.0,0.31,0.4820875,0.4781333333333333,0.15307916666666666,0.15335000000000001
SE0020R,2019-11-15 00:00:00,2019-11-16 00:00:00,24.0,0.22,0.2208875,0.2197,0.2719875,0.2692625
SE0020R,2019-11-16 00:00:00,2019-11-17 00:00:00,24.0,0.61,0.6285041666666666,0.6226041666666667,0.8203541666666666,0.8091666666666667
SE0020R,2019-11-17 00:00:00,2019-11-18 00:00:00,24.0,0.26,0.19114583333333335,0.2096833333333333,0.08902916666666666,0.08901666666666667
SE0020R,2019-11-18 00:00:00,2019-11-19 00:00:00,24.0,0.62,0.9674833333333334,0.9420166666666666,0.8308333333333332,0.8228541666666667
SE0020R,2019-11-19 00:00:00,2019-11-20 00:00:00,24.0,0.17,0.14867916666666667,0.1474875,0.15041666666666664,0.14911666666666668
SE0020R,2019-11-20 00:00:00,2019-11-21 00:00:00,24.0,0.62,0.42523333333333335,0.430575,0.2778,0.2705916666666667
SE0020R,2019-11-21 00:00:00,2019-11-22 00:00:00,24.0,0.67,0.7829041666666666,0.7792958333333333,1.5611875,1.5452166666666667
SE0020R,2019-11-22 00:00:00,2019-11-23 00:00:00,24.0,0.35,0.37788333333333335,0.38090833333333335,1.1720375,1.1633833333333332
SE0020R,2019-11-23 00:00:00,2019-11-24 00:00:00,24.0,1.19,0.4793791666666667,0.4899125,1.2545083333333333,1.2519708333333333
SE0020R,2019-11-24 00:00:00,2019-11-25 00:00:00,24.0,0.82,0.5080541666666667,0.5181958333333333,1.0992125,1.0970083333333334
SE0020R,2019-11-25 00:00:00,2019-11-26 00:00:00,24.0,1.18,0.7919333333333333,0.7807374999999999,1.5158666666666667,1.5157249999999998
SE0020R,2019-11-26 00:00:00,2019-11-27 00:00:00,24.0,1.09,1.1629708333333333,1.1973583333333335,2.2999166666666664,2.290075
SE0020R,2019-11-27 00:00:00,2019-11-28 00:00:00,24.0,0.42,0.6798083333333333,0.6910166666666667,0.6333541666666668,0.6319875
SE0020R,2019-11-28 00:00:00,2019-11-29 00:00:00,24.0,0.19,0.24535833333333334,0.23792083333333336,0.07727916666666666,0.07735416666666667
SE0020R,2019-11-29 00:00:00,2019-11-30 00:00:00,24.0,0.03,0.028575,0.028579166666666666,0.0415875,0.041591666666666666
SE0020R,2019-11-30 00:00:00,2019-12-01 00:00:00,24.0,0.03,0.04482083333333333,0.045575,0.03238333333333333,0.032454166666666666
SE0020R,2019-12-01 00:00:00,2019-12-02 00:00:00,24.0,0.05,0.09306666666666667,0.0946875,0.05729583333333333,0.05723333333333334
SE0020R,2019-12-02 00:00:00,2019-12-03 00:00:00,24.0,0.06,0.0666875,0.0667625,0.06678333333333332,0.06673333333333333
SE0020R,2019-12-04 00:00:00,2019-12-05 00:00:00,24.0,0.27,0.3022166666666667,0.3171291666666667,0.2134625,0.21389166666666667
SE0020R,2019-12-05 00:00:00,2019-12-06 00:00:00,24.0,0.31,0.683675,0.7139333333333333,0.34985416666666663,0.34796249999999995
SE0020R,2019-12-06 00:00:00,2019-12-07 00:00:00,24.0,0.19,0.17274583333333335,0.1769625,0.27344999999999997,0.27300416666666666
SE0020R,2019-12-07 00:00:00,2019-12-08 00:00:00,24.0,0.05,0.029,0.02854166666666667,0.067625,0.06757083333333334
SE0020R,2019-12-08 00:00:00,2019-12-09 00:00:00,24.0,0.16,0.09469583333333333,0.09239166666666669,0.06715,0.06717916666666666
SE0020R,2019-12-09 00:00:00,2019-12-10 00:00:00,24.0,0.11,0.04292083333333333,0.04009583333333334,0.041216666666666665,0.04128333333333333
SE0020R,2019-12-10 00:00:00,2019-12-11 00:00:00,24.0,0.08,0.05045,0.05010833333333333,0.04271250000000001,0.04282083333333333
SE0020R,2019-12-11 00:00:00,2019-12-12 00:00:00,24.0,0.13,0.114025,0.11021666666666667,0.04748333333333334,0.0474625
SE0020R,2019-12-12 00:00:00,2019-12-13 00:00:00,24.0,0.22,0.2665958333333333,0.29102916666666667,0.20795,0.20804999999999998
SE0020R,2019-12-13 00:00:00,2019-12-14 00:00:00,24.0,0.59,0.397775,0.40379999999999994,0.58835,0.5835916666666666
SE0020R,2019-12-14 00:00:00,2019-12-15 00:00:00,24.0,0.57,0.26989166666666664,0.2796541666666667,0.4007875,0.39547916666666666
SE0020R,2019-12-15 00:00:00,2019-12-16 00:00:00,24.0,0.04,0.04977916666666666,0.04854166666666667,0.0566625,0.05665
SE0020R,2019-12-16 00:00:00,2019-12-17 00:00:00,24.0,0.17,0.18682500000000002,0.17955,0.07328333333333333,0.07329999999999999
SE0020R,2019-12-17 00:00:00,2019-12-18 00:00:00,24.0,0.27,0.18165416666666667,0.17692083333333333,0.14359999999999998,0.14392083333333336
SE0020R,2019-12-18 00:00:00,2019-12-19 00:00:00,24.0,0.16,0.15404583333333335,0.15540416666666665,0.11492916666666668,0.11502916666666667
SE0020R,2019-12-19 00:00:00,2019-12-20 00:00:00,24.0,0.31,0.4683625,0.4678875,0.36012500000000003,0.3584583333333334
SE0020R,2019-12-20 00:00:00,2019-12-21 00:00:00,24.0,0.54,0.9716458333333332,0.97275,1.8959583333333334,1.8856249999999999
SE0020R,2019-12-21 00:00:00,2019-12-22 00:00:00,24.0,0.25,0.39089166666666664,0.37947916666666665,0.17186666666666664,0.1708125
SE0020R,2019-12-22 00:00:00,2019-12-23 00:00:00,24.0,0.23,0.33850416666666666,0.33227083333333335,0.30846250000000003,0.3080833333333333
SE0020R,2019-12-23 00:00:00,2019-12-24 00:00:00,24.0,0.23,0.29091249999999996,0.29234166666666667,0.5147583333333333,0.5140416666666666
SE0020R,2019-12-24 00:00:00,2019-12-25 00:00:00,24.0,0.2,0.25614166666666666,0.25509583333333335,0.0727375,0.0728
SE0020R,2019-12-25 00:00:00,2019-12-26 00:00:00,24.0,0.26,0.3029125,0.3188625,0.088575,0.08865833333333334
SE0020R,2019-12-26 00:00:00,2019-12-27 00:00:00,24.0,0.07,0.10621666666666667,0.10499166666666666,0.09258333333333334,0.09267083333333333
SE0020R,2019-12-27 00:00:00,2019-12-28 00:00:00,24.0,0.07,0.09253333333333334,0.09104166666666667,0.11127916666666667,0.11063333333333335
SE0020R,2019-12-28 00:00:00,2019-12-29 00:00:00,24.0,0.28,0.12791249999999998,0.12780416666666666,0.10809166666666668,0.10808333333333332
SE0020R,2019-12-29 00:00:00,2019-12-30 00:00:00,24.0,0.21,0.18130416666666668,0.19340000000000002,0.13487083333333333,0.1341125
SE0020R,2019-12-30 00:00:00,2019-12-31 00:00:00,24.0,0.44,0.23904583333333332,0.23892499999999997,0.22720833333333332,0.22697083333333334
SE0020R,2019-12-31 00:00:00,2020-01-01 00:00:00,24.0,0.02,0.031021739130434784,0.030995652173913042,0.052021739130434785,0.05205217391304348
SE0022R,2019-01-01 00:00:00,2019-01-02 00:00:00,24.0,0.05,0.0289375,0.0286375,0.05893333333333334,0.05910000000000001
SE0022R,2019-01-03 00:00:00,2019-01-04 00:00:00,24.0,0.02,0.02347083333333334,0.023400000000000004,0.02927083333333333,0.02947083333333333
SE0022R,2019-01-05 00:00:00,2019-01-06 00:00:00,24.0,0.09,0.05419583333333333,0.054108333333333335,0.06155416666666667,0.06177916666666666
SE0022R,2019-01-06 00:00:00,2019-01-07 00:00:00,24.0,0.02,0.03971666666666666,0.039525,0.05194583333333334,0.05177500000000001
SE0022R,2019-01-09 00:00:00,2019-01-10 00:00:00,24.0,0.03,0.024175,0.02412083333333333,0.028849999999999997,0.028829166666666666
SE0022R,2019-01-10 00:00:00,2019-01-11 00:00:00,24.0,0.02,0.05810833333333334,0.053391666666666664,0.03405,0.03411666666666666
SE0022R,2019-01-11 00:00:00,2019-01-12 00:00:00,24.0,0.02,0.038187500000000006,0.037733333333333334,0.04983333333333334,0.05037083333333333
SE0022R,2019-01-13 00:00:00,2019-01-14 00:00:00,24.0,0.04,0.049058333333333336,0.04889166666666667,0.06125833333333333,0.061225
SE0022R,2019-01-15 00:00:00,2019-01-16 00:00:00,24.0,0.02,0.0174625,0.017516666666666666,0.018829166666666664,0.0188375
SE0022R,2019-01-16 00:00:00,2019-01-17 00:00:00,24.0,0.02,0.020495833333333335,0.020433333333333335,0.01695416666666667,0.016975
SE0022R,2019-01-18 00:00:00,2019-01-19 00:00:00,24.0,0.02,0.01746666666666667,0.017454166666666666,0.024512500000000003,0.024570833333333333
SE0022R,2019-01-19 00:00:00,2019-01-20 00:00:00,24.0,0.02,0.027808333333333334,0.0259875,0.03387916666666667,0.03404583333333333
SE0022R,2019-01-21 00:00:00,2019-01-22 00:00:00,24.0,0.03,0.08815,0.08804166666666667,0.07489166666666668,0.07479999999999999
SE0022R,2019-01-22 00:00:00,2019-01-23 00:00:00,24.0,0.16,0.13025,0.1320375,0.0961875,0.09622916666666666
SE0022R,2019-01-23 00:00:00,2019-01-24 00:00:00,24.0,0.2,0.24624583333333336,0.24897916666666667,0.24434583333333335,0.2450583333333333
SE0022R,2019-01-24 00:00:00,2019-01-25 00:00:00,24.0,0.62,0.4220791666666666,0.42310416666666667,0.6425083333333333,0.6425041666666667
SE0022R,2019-01-25 00:00:00,2019-01-26 00:00:00,24.0,0.53,0.142925,0.14348333333333332,0.3390666666666666,0.33913750000000004
SE0022R,2019-01-26 00:00:00,2019-01-27 00:00:00,24.0,0.09,0.22039166666666668,0.21812499999999999,0.24719583333333336,0.24725833333333333
SE0022R,2019-01-27 00:00:00,2019-01-28 00:00:00,24.0,0.03,0.1807875,0.18055416666666665,0.2875083333333333,0.2874833333333333
SE0022R,2019-01-28 00:00:00,2019-01-29 00:00:00,24.0,0.02,0.17625416666666668,0.17812916666666667,0.34846666666666665,0.3484541666666667
SE0022R,2019-01-29 00:00:00,2019-01-30 00:00:00,24.0,0.04,0.15746666666666667,0.15772083333333334,0.20405416666666665,0.20410000000000003
SE0022R,2019-01-31 00:00:00,2019-02-01 00:00:00,24.0,0.02,0.22277500000000003,0.22154583333333333,0.24676666666666666,0.24645416666666664
SE0022R,2019-02-01 00:00:00,2019-02-02 00:00:00,24.0,0.03,0.20038333333333333,0.2000125,0.427425,0.42743749999999997
SE0022R,2019-02-02 00:00:00,2019-02-03 00:00:00,24.0,0.02,0.2692875,0.26967916666666664,0.9015124999999999,0.9018833333333335
SE0022R,2019-02-04 00:00:00,2019-02-05 00:00:00,24.0,0.05,0.12143333333333332,0.12032916666666667,0.09152083333333333,0.09160416666666667
SE0022R,2019-02-05 00:00:00,2019-02-06 00:00:00,24.0,0.04,0.11185833333333332,0.11570416666666666,0.07090833333333334,0.0712375
SE0022R,2019-02-08 00:00:00,2019-02-09 00:00:00,24.0,0.11,0.072225,0.07085000000000001,0.1131125,0.11312083333333334
SE0022R,2019-02-09 00:00:00,2019-02-10 00:00:00,24.0,0.09,0.08115833333333333,0.07593333333333334,0.08353333333333333,0.083625
SE0022R,2019-02-10 00:00:00,2019-02-11 00:00:00,24.0,0.05,0.061454166666666664,0.058558333333333344,0.047391666666666665,0.047558333333333334
SE0022R,2019-02-11 00:00:00,2019-02-12 00:00:00,24.0,0.02,0.04470833333333333,0.0421625,0.03885416666666667,0.039004166666666666
SE0022R,2019-02-13 00:00:00,2019-02-14 00:00:00,24.0,0.02,0.015166666666666667,0.01355,0.06920416666666666,0.06922083333333333
SE0022R,2019-02-14 00:00:00,2019-02-15 00:00:00,24.0,0.07,0.12454583333333331,0.12299166666666667,0.21268333333333334,0.21343333333333334
SE0022R,2019-02-15 00:00:00,2019-02-16 00:00:00,24.0,0.12,0.12377916666666666,0.12332916666666667,0.2246,0.22557083333333336
SE0022R,2019-02-16 00:00:00,2019-02-17 00:00:00,24.0,0.97,0.1707375,0.17138333333333333,0.13985,0.13977083333333332
SE0022R,2019-02-17 00:00:00,2019-02-18 00:00:00,24.0,0.07,0.038233333333333334,0.037375,0.06330416666666666,0.0634
SE0022R,2019-02-18 00:00:00,2019-02-19 00:00:00,24.0,0.67,0.41245416666666673,0.4193166666666666,0.356225,0.35682083333333336
SE0022R,2019-02-19 00:00:00,2019-02-20 00:00:00,24.0,0.16,0.146425,0.14841666666666667,0.153425,0.15374166666666667
SE0022R,2019-02-20 00:00:00,2019-02-21 00:00:00,24.0,0.03,0.0303375,0.03044166666666667,0.03956666666666667,0.039575
SE0022R,2019-02-21 00:00:00,2019-02-22 00:00:00,24.0,0.04,0.0382625,0.038441666666666666,0.046545833333333335,0.046558333333333334
SE0022R,2019-02-22 00:00:00,2019-02-23 00:00:00,24.0,0.04,0.043625000000000004,0.04156666666666666,0.045608333333333334,0.04560416666666667
SE0022R,2019-02-23 00:00:00,2019-02-24 00:00:00,24.0,0.05,0.1716416666666667,0.17262083333333333,0.1753,0.17647916666666666
SE0022R,2019-02-24 00:00:00,2019-02-25 00:00:00,24.0,0.11,0.17316666666666666,0.17404999999999995,0.3030375,0.3040333333333333
SE0022R,2019-02-25 00:00:00,2019-02-26 00:00:00,24.0,0.02,0.04147916666666667,0.0414375,0.07974166666666667,0.07982083333333333
SE0022R,2019-02-26 00:00:00,2019-02-27 00:00:00,24.0,0.02,0.036229166666666666,0.035820833333333336,0.10940833333333333,0.10945833333333332
SE0022R,2019-02-27 00:00:00,2019-02-28 00:00:00,24.0,0.04,0.08842500000000002,0.08642499999999999,0.0948375,0.09497916666666667
SE0022R,2019-02-28 00:00:00,2019-03-01 00:00:00,24.0,0.02,0.04495416666666666,0.045029166666666676,0.06991666666666667,0.06994166666666667
SE0022R,2019-03-01 00:00:00,2019-03-02 00:00:00,24.0,0.03,0.03595416666666667,0.03594166666666666,0.0465375,0.04657083333333333
SE0022R,2019-03-03 00:00:00,2019-03-04 00:00:00,24.0,0.02,0.07816250000000001,0.07820833333333334,0.052741666666666666,0.05290416666666667
SE0022R,2019-03-04 00:00:00,2019-03-05 00:00:00,24.0,0.07,0.08566249999999999,0.08564583333333335,0.07581249999999999,0.07617916666666667
SE0022R,2019-03-05 00:00:00,2019-03-06 00:00:00,24.0,0.1,0.11109166666666666,0.1115375,0.1266625,0.12658333333333335
SE0022R,2019-03-06 00:00:00,2019-03-07 00:00:00,24.0,0.14,0.07040416666666667,0.0680125,0.06403333333333333,0.06407916666666667
SE0022R,2019-03-07 00:00:00,2019-03-08 00:00:00,24.0,0.21,0.14675416666666666,0.146375,0.15414583333333334,0.15602083333333333
SE0022R,2019-03-08 00:00:00,2019-03-09 00:00:00,24.0,0.05,0.08197916666666667,0.08051666666666667,0.04932916666666667,0.04999166666666666
SE0022R,2019-03-09 00:00:00,2019-03-10 00:00:00,24.0,0.02,0.026879166666666666,0.0260375,0.024291666666666666,0.024337499999999998
SE0022R,2019-03-10 00:00:00,2019-03-11 00:00:00,24.0,0.1,0.04999166666666668,0.050083333333333334,0.046966666666666664,0.04701666666666667
SE0022R,2019-03-11 00:00:00,2019-03-12 00:00:00,24.0,0.27,0.0522375,0.05241666666666667,0.06135833333333333,0.06137083333333334
SE0022R,2019-03-12 00:00:00,2019-03-13 00:00:00,24.0,0.17,0.049150000000000006,0.04939583333333333,0.05655833333333334,0.056600000000000004
SE0022R,2019-03-13 00:00:00,2019-03-14 00:00:00,24.0,0.09,0.1326166666666667,0.13444583333333335,0.12128749999999999,0.1232875
SE0022R,2019-03-14 00:00:00,2019-03-15 00:00:00,24.0,0.07,0.11869583333333333,0.11822083333333333,0.09415,0.09529166666666666
SE0022R,2019-03-15 00:00:00,2019-03-16 00:00:00,24.0,0.06,0.06543333333333333,0.06541666666666666,0.10592083333333334,0.10720416666666666
SE0022R,2019-03-18 00:00:00,2019-03-19 00:00:00,24.0,0.03,0.054691666666666666,0.051212499999999994,0.058312499999999996,0.058237500000000005
SE0022R,2019-03-19 11:15:00,2019-03-20 00:00:00,12.75,0.04,0.06189230769230769,0.06193076923076923,0.11603846153846152,0.11520769230769232
SE0022R,2019-03-20 00:00:00,2019-03-21 00:00:00,24.0,0.02,0.07370833333333333,0.07100833333333333,0.12642083333333334,0.1267541666666667
SE0022R,2019-03-21 00:00:00,2019-03-22 00:00:00,24.0,0.03,0.061,0.06062916666666667,0.15441666666666667,0.15455
SE0022R,2019-03-22 00:00:00,2019-03-23 00:00:00,24.0,0.03,0.032933333333333335,0.031083333333333334,0.09948333333333333,0.09949999999999999
SE0022R,2019-03-23 00:00:00,2019-03-24 00:00:00,24.0,0.07,0.17055833333333334,0.1698625,0.22747083333333332,0.22783333333333333
SE0022R,2019-03-24 00:00:00,2019-03-25 00:00:00,24.0,0.02,0.017075,0.0171,0.09443750000000001,0.09456666666666667
SE0022R,2019-03-25 00:00:00,2019-03-26 00:00:00,24.0,0.02,0.030241666666666667,0.030141666666666667,0.0484,0.04843333333333333
SE0022R,2019-03-29 00:00:00,2019-03-30 00:00:00,24.0,0.13,0.17329583333333332,0.1711125,0.3654041666666667,0.3653458333333333
SE0022R,2019-03-30 00:00:00,2019-03-31 00:00:00,24.0,0.1,0.13289583333333332,0.13208333333333333,0.27475,0.27521666666666667
SE0022R,2019-04-02 00:00:00,2019-04-03 00:00:00,24.0,0.02,0.06879166666666665,0.06907916666666666,0.054966666666666664,0.05508333333333334
SE0022R,2019-04-03 00:00:00,2019-04-04 00:00:00,24.0,0.1,0.12511666666666668,0.12473333333333332,0.08033749999999999,0.08037083333333334
SE0022R,2019-04-04 00:00:00,2019-04-05 00:00:00,24.0,0.05,0.18822916666666667,0.18871666666666667,0.14400416666666668,0.14367916666666666
SE0022R,2019-04-05 00:00:00,2019-04-06 00:00:00,24.0,0.16,0.15612916666666668,0.15312083333333334,0.09737083333333334,0.09733333333333334
SE0022R,2019-04-06 00:00:00,2019-04-07 00:00:00,24.0,0.34,0.22540833333333332,0.23047083333333332,0.30591666666666667,0.3040791666666666
SE0022R,2019-04-07 00:00:00,2019-04-08 00:00:00,24.0,0.29,0.17684999999999998,0.1726,0.166175,0.16547499999999998
SE0022R,2019-04-08 00:00:00,2019-04-09 00:00:00,24.0,0.11,0.07951666666666667,0.07957916666666666,0.0849375,0.08490833333333332
SE0022R,2019-04-09 00:00:00,2019-04-10 00:00:00,24.0,0.16,0.12623749999999997,0.12537916666666668,0.11594583333333335,0.11592916666666668
SE0022R,2019-04-10 00:00:00,2019-04-11 00:00:00,24.0,0.16,0.12760000000000002,0.12735,0.12156666666666667,0.1215375
SE0022R,2019-04-11 00:00:00,2019-04-12 00:00:00,24.0,0.19,0.07905833333333333,0.07897083333333334,0.11428333333333333,0.1142625
SE0022R,2019-04-12 00:00:00,2019-04-13 00:00:00,24.0,0.09,0.07129166666666667,0.07131666666666665,0.11053333333333333,0.11048333333333334
SE0022R,2019-04-13 00:00:00,2019-04-14 00:00:00,24.0,0.03,0.0642125,0.06410416666666667,0.09229583333333331,0.09232916666666667
SE0022R,2019-04-14 00:00:00,2019-04-15 00:00:00,24.0,0.04,0.07109166666666666,0.07041666666666667,0.11060833333333335,0.11089583333333332
SE0022R,2019-04-15 00:00:00,2019-04-16 00:00:00,24.0,0.1,0.07451666666666666,0.07392083333333334,0.11961666666666666,0.11974583333333333
SE0022R,2019-04-16 00:00:00,2019-04-17 00:00:00,24.0,0.08,0.06948333333333333,0.06961250000000001,0.1457125,0.14604166666666665
SE0022R,2019-04-17 00:00:00,2019-04-18 00:00:00,24.0,0.06,0.0683,0.068375,0.151075,0.15121666666666667
SE0022R,2019-04-18 00:00:01,2019-04-19 00:00:00,23.99972222222222,0.22,0.0661375,0.06634166666666666,0.35512499999999997,0.35473333333333334
SE0022R,2019-04-19 00:00:00,2019-04-20 00:00:00,24.0,0.17,0.1069375,0.10680833333333334,0.30139166666666667,0.3001666666666667
SE0022R,2019-04-20 00:00:00,2019-04-21 00:00:00,24.0,0.25,0.19865,0.19702916666666667,0.310825,0.3104833333333333
SE0022R,2019-04-21 00:00:00,2019-04-22 00:00:00,24.0,0.29,0.09900416666666667,0.0989875,0.25822083333333334,0.25805
SE0022R,2019-04-22 00:00:00,2019-04-23 00:00:00,24.0,0.27,0.13197916666666668,0.13149583333333334,0.24259166666666665,0.2418625
SE0022R,2019-04-23 00:00:00,2019-04-24 00:00:00,24.0,0.71,0.323375,0.3259083333333333,0.42402500000000004,0.42039166666666666
SE0022R,2019-04-24 00:00:00,2019-04-25 00:00:00,24.0,1.1,0.3137208333333334,0.31254583333333336,0.49800416666666664,0.492025
SE0022R,2019-04-25 00:00:00,2019-04-26 00:00:00,24.0,0.91,0.349175,0.3462083333333334,0.43588333333333334,0.43025416666666666
SE0022R,2019-04-26 00:00:00,2019-04-27 00:00:00,24.0,0.52,0.2498041666666667,0.24997916666666664,0.38385416666666666,0.3804416666666666
SE0022R,2019-04-27 00:00:00,2019-04-28 00:00:00,24.0,0.66,0.283425,0.28332083333333336,0.38782916666666667,0.3845083333333334
SE0022R,2019-04-28 00:00:00,2019-04-29 00:00:00,24.0,0.47,0.17280416666666665,0.1708083333333333,0.28271666666666667,0.2814166666666667
SE0022R,2019-04-29 00:00:00,2019-04-30 00:00:00,24.0,0.34,0.11387499999999999,0.11369999999999998,0.27329166666666665,0.273575
SE0022R,2019-04-30 00:00:00,2019-05-01 00:00:00,24.0,0.48,0.15000416666666666,0.1481375,0.24830833333333335,0.246775
SE0022R,2019-05-01 00:00:00,2019-05-02 00:00:00,24.0,0.33,0.11920833333333332,0.11814166666666666,0.3375208333333333,0.33669166666666667
SE0022R,2019-05-02 00:00:00,2019-05-03 00:00:00,24.0,0.14,0.0641,0.06324583333333333,0.10566666666666664,0.10563750000000001
SE0022R,2019-05-03 00:00:00,2019-05-04 00:00:00,24.0,0.3,0.20827083333333332,0.20900416666666666,0.15779583333333333,0.15790416666666665
SE0022R,2019-05-04 00:00:00,2019-05-05 00:00:00,24.0,0.07,0.09936250000000002,0.10029166666666667,0.07779166666666666,0.07784166666666666
SE0022R,2019-05-05 00:00:00,2019-05-06 00:00:00,24.0,0.09,0.04790833333333333,0.047783333333333324,0.0840125,0.08400833333333335
SE0022R,2019-05-06 00:00:00,2019-05-07 00:00:00,24.0,0.13,0.06464166666666667,0.061191666666666665,0.09360000000000002,0.09364166666666666
SE0022R,2019-05-07 00:00:00,2019-05-08 00:00:00,24.0,0.07,0.028862500000000003,0.028945833333333327,0.03644166666666667,0.0364625
SE0022R,2019-05-08 00:00:00,2019-05-09 00:00:00,24.0,0.16,0.10151666666666666,0.09802916666666667,0.06575833333333335,0.06583333333333334
SE0022R,2019-05-09 00:00:00,2019-05-10 00:00:00,24.0,0.16,0.11862916666666666,0.1197375,0.09305833333333331,0.0934625
SE0022R,2019-05-10 00:00:00,2019-05-11 00:00:00,24.0,0.14,0.14035833333333333,0.13977083333333332,0.20985833333333334,0.2096916666666667
SE0022R,2019-05-11 00:00:00,2019-05-12 00:00:00,24.0,0.18,0.21243333333333334,0.21262916666666667,0.21525000000000002,0.21678333333333333
