LC,LAI,SAI,T2,RH,VPD,PS,ZEN,RAIN,dsnow,PARdbh,PARdif,PARsun,PARshade,Hd,LE,UREF,USTmod,UST,LAIsunfrac,Fphen,Flight,Fsun,Ftemp,Fvpd,FSW,Fenv,gsto,gsun,FstO3,Ra,Rb,Gns,Gsto,Rsur,Vg3NH3,NH3_ppb,Time
9,2.765,3.265,-2.516,0.756,0.124,995.9,113.1,0.1516,0.06384, 0.000E+00,0.0,0.0,0.0,-30.73,11.32,5.274,0.7492,0.3077,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.72,22.22,0.001429,0.0,700.0,0.003931,0.1771,2019-03-13 02:00:00
9,2.765,3.265,-1.669,0.787,0.115,994.7,106.8,0.4975,0.06562, 0.000E+00,0.0,0.0,0.0,-29.56,7.448,5.652,0.9045,0.3324,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.16,20.57,0.001429,0.0,700.0,0.01506,0.1255,2019-03-13 03:00:00
9,2.765,3.265,-1.085,0.822,0.101,993.7,99.65,0.4975,0.06791, 0.000E+00,0.0,0.0,0.0,-29.56,7.448,5.877,0.9059,0.3456,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.2,19.78,0.001429,0.0,700.0,0.01634,0.09388,2019-03-13 04:00:00
9,2.765,3.265,-0.501,0.857,0.084,992.7,92.19,0.4975,0.07019, 0.000E+00,0.0,0.0,0.0,-29.56,7.448,6.105,0.9073,0.3591,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.35,19.04,0.005712,0.0,175.1,0.01758,0.1059,2019-03-13 05:00:00
9,2.765,3.265,0.083,0.892,0.066,991.7,84.77,0.7959,0.07248, 9.022E-02,7.179,3.092,2.597,-15.42,4.132,6.336,0.9239,0.3745,0.06591,1.0,0.1025,0.1194,0.01,1.0,1.0,0.001025,6.286e-06,7.324e-06,0.0,45.18,18.25,0.007453,2.383e-05,133.7,0.01885,0.0981,2019-03-13 06:00:00
9,2.765,3.265,0.494,0.902,0.062,991.0,77.79,0.7959,0.07604, 6.497E-01,24.38,10.37,8.83,-15.42,4.132,6.403,0.9249,0.3784,0.1528,1.0,0.3111,0.3471,0.01,1.0,1.0,0.003111,1.911e-05,2.132e-05,0.0,44.71,18.06,0.009487,7.244e-05,104.6,0.01918,0.1672,2019-03-13 07:00:00
9,2.765,3.265,0.905,0.912,0.058,990.3,71.66,0.7959,0.0796, 1.281E+00,40.83,16.83,14.79,-15.42,4.132,6.473,0.9259,0.3826,0.2249,1.0,0.4656,0.4995,0.01,1.0,1.0,0.004656,2.865e-05,3.073e-05,0.0,44.22,17.87,0.01305,0.0001086,76.0,0.01951,0.1529,2019-03-13 08:00:00
9,2.765,3.265,1.316,0.922,0.053,989.6,66.81,0.723,0.08317, 1.800E+00,53.28,21.59,19.31,4.605,12.17,6.545,0.9321,0.3892,0.2764,1.0,0.5592,0.5885,0.01,1.0,1.0,0.005592,3.445e-05,3.626e-05,0.0,43.16,17.56,0.01429,0.0001306,69.37,0.01997,0.08196,2019-03-13 09:00:00
9,2.765,3.265,1.392,0.923,0.052,989.1,63.68,0.723,0.08495, 2.134E+00,60.88,24.46,22.06,4.605,12.17,6.736,0.9325,0.4005,0.3066,1.0,0.608,0.6344,0.01,1.0,1.0,0.00608,3.747e-05,3.91e-05,0.0,41.95,17.07,0.01429,0.0001421,69.31,0.02052,0.06755,2019-03-13 10:00:00
9,2.765,3.265,1.468,0.924,0.052,988.5,62.6,0.723,0.08673, 2.248E+00,63.41,25.41,22.97,4.605,12.17,6.932,0.9329,0.4122,0.3164,1.0,0.623,0.6484,0.01,1.0,1.0,0.00623,3.841e-05,3.997e-05,0.0,40.76,16.58,0.01429,0.0001456,69.29,0.02109,0.1598,2019-03-13 11:00:00
9,2.765,3.265,1.543,0.925,0.051,987.9,63.71,0.4428,0.08851, 3.550E+00,65.74,27.87,23.86,-4.817,2.789,7.134,0.7107,0.4223,0.3063,1.0,0.6427,0.6822,0.01,1.0,1.0,0.006427,3.963e-05,4.207e-05,0.0,40.01,16.19,0.01429,0.0001503,69.27,0.02157,0.172,2019-03-13 12:00:00
9,2.765,3.265,1.407,0.938,0.042,987.9,66.87,0.4428,0.08902, 2.990E+00,57.49,24.68,20.87,-4.817,2.789,5.987,0.7106,0.3544,0.2758,1.0,0.5931,0.6376,0.01,1.0,1.0,0.005931,3.656e-05,3.93e-05,0.0,47.67,19.29,0.01429,0.0001386,69.33,0.01849,0.1383,2019-03-13 13:00:00
9,2.765,3.265,1.271,0.951,0.033,987.8,71.74,0.4428,0.08952, 2.123E+00,44.02,19.37,15.98,-4.817,2.789,4.903,0.7104,0.2902,0.2239,1.0,0.4969,0.5492,0.01,1.0,1.0,0.004969,3.061e-05,3.383e-05,0.0,58.21,23.55,0.01429,0.000116,69.44,0.01541,0.1626,2019-03-13 14:00:00
9,2.765,3.265,1.134,0.963,0.024,987.7,77.88,0.008583,0.09003, 5.332E+01,45.88,146.0,19.06,-22.32,-5.832,3.933,0.454,0.2204,0.1517,1.0,0.6122,0.9975,0.01,1.0,1.0,0.006122,3.77e-05,6.142e-05,0.0,80.96,31.01,0.01429,0.0001429,69.31,0.01183,0.1645,2019-03-13 15:00:00
9,2.765,3.265,0.893,0.969,0.02,987.9,84.86,0.008583,0.08952, 7.189E+00,21.25,48.14,8.05,-22.32,-5.832,3.71,0.4538,0.2079,0.06487,1.0,0.3195,0.8619,0.01,1.0,1.0,0.003195,1.966e-05,5.303e-05,0.0,85.85,32.88,0.0129,7.452e-05,77.05,0.0112,0.1555,2019-03-13 16:00:00
9,2.765,3.265,0.651,0.975,0.016,988.0,92.25,0.008583,0.08902, 0.000E+00,0.0,0.0,0.0,-22.32,-5.832,3.499,0.4535,0.196,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,91.05,34.87,0.01059,0.0,94.41,0.01059,0.1394,2019-03-13 17:00:00
9,2.765,3.265,0.41,0.981,0.012,988.1,99.68,0.09964,0.08851, 0.000E+00,0.0,0.0,0.0,-33.55,-2.426,3.301,0.4276,0.177,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,105.3,38.61,0.008983,0.0,111.3,0.009564,0.1099,2019-03-13 18:00:00
9,2.765,3.265,0.342,0.977,0.014,988.1,106.7,0.09964,0.08902, 0.000E+00,0.0,0.0,0.0,-33.55,-2.426,3.32,0.4276,0.178,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,104.7,38.39,0.008617,0.0,116.0,0.00961,0.07371,2019-03-13 19:00:00
9,2.765,3.265,0.275,0.973,0.017,988.0,113.0,0.09964,0.08952, 0.000E+00,0.0,0.0,0.0,-33.55,-2.426,3.343,0.4275,0.1793,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,104.0,38.13,0.00828,0.0,120.8,0.009668,0.05214,2019-03-13 20:00:00
9,2.765,3.265,0.207,0.97,0.019,988.0,118.0,0.02463,0.09003, 0.000E+00,0.0,0.0,0.0,-41.47,-8.034,3.371,0.4312,0.1772,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,107.3,38.57,0.007968,0.0,125.5,0.009535,0.05589,2019-03-13 21:00:00
9,2.765,3.265,0.291,0.972,0.017,987.6,121.2,0.02463,0.09003, 0.000E+00,0.0,0.0,0.0,-41.47,-8.034,3.468,0.4314,0.1823,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,104.3,37.49,0.008359,0.0,119.6,0.009808,0.06267,2019-03-13 22:00:00
9,2.765,3.265,0.375,0.975,0.016,987.2,122.3,0.02463,0.09003, 0.000E+00,0.0,0.0,0.0,-41.47,-8.034,3.564,0.4315,0.1874,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,101.5,36.47,0.008789,0.0,113.8,0.01008,0.05736,2019-03-13 23:00:00
9,2.775,3.275,0.458,0.978,0.014,986.9,121.1,0.1129,0.09003, 0.000E+00,0.0,0.0,0.0,-27.29,-3.331,3.661,0.5392,0.2083,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,84.35,32.81,0.009267,0.0,107.9,0.01126,0.04107,2019-03-14 00:00:00
9,2.775,3.275,0.574,0.98,0.013,986.4,117.8,0.1129,0.08571, 0.000E+00,0.0,0.0,0.0,-27.29,-3.331,3.689,0.5394,0.21,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.7,32.56,0.01002,0.0,99.81,0.01135,0.02224,2019-03-14 01:00:00
9,2.775,3.275,0.69,0.982,0.012,986.0,112.7,0.1129,0.08139, 0.000E+00,0.0,0.0,0.0,-27.29,-3.331,3.718,0.5396,0.2116,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.04,32.3,0.0109,0.0,91.7,0.01144,0.02104,2019-03-14 02:00:00
9,2.775,3.275,0.806,0.984,0.01,985.6,106.4,0.1581,0.07706, 0.000E+00,0.0,0.0,0.0,-22.3,-6.222,3.748,0.5192,0.214,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81.82,31.94,0.01196,0.0,83.6,0.01158,0.01042,2019-03-14 03:00:00
9,2.775,3.275,0.984,0.984,0.011,985.3,99.27,0.1581,0.07655, 0.000E+00,0.0,0.0,0.0,-22.3,-6.222,3.723,0.5194,0.2126,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82.35,32.15,0.01406,0.0,71.14,0.01151,0.01017,2019-03-14 04:00:00
9,2.775,3.275,1.162,0.983,0.011,985.0,91.81,0.1581,0.07604, 0.000E+00,0.0,0.0,0.0,-22.3,-6.222,3.731,0.5197,0.2131,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82.18,32.08,0.01429,0.0,70.0,0.01153,0.01388,2019-03-14 05:00:00
9,2.775,3.275,1.339,0.983,0.011,984.7,84.39,0.1366,0.07554, 1.867E-01,8.724,4.107,3.151,-10.17,-3.684,3.77,0.5243,0.22,0.0704,1.0,0.1239,0.1554,0.01,1.0,1.0,0.001239,7.636e-06,9.576e-06,0.0,77.88,31.07,0.01429,2.906e-05,69.86,0.01192,0.05521,2019-03-14 06:00:00
9,2.775,3.275,1.623,0.977,0.016,984.6,77.41,0.1366,0.07426, 1.151E+00,27.65,12.65,10.01,-10.17,-3.684,3.911,0.5246,0.2283,0.1569,1.0,0.3481,0.4056,0.01,1.0,1.0,0.003481,2.147e-05,2.502e-05,0.0,75.07,29.95,0.01429,8.173e-05,69.6,0.01233,0.03917,2019-03-14 07:00:00
9,2.775,3.275,1.907,0.971,0.02,984.5,71.26,0.1366,0.07299, 2.211E+00,45.41,19.88,16.44,-10.17,-3.684,4.063,0.5249,0.2371,0.2284,1.0,0.5068,0.5586,0.01,1.0,1.0,0.005068,3.129e-05,3.449e-05,0.0,72.26,28.83,0.01429,0.0001191,69.42,0.01277,0.03112,2019-03-14 08:00:00
9,2.775,3.275,2.191,0.965,0.025,984.5,66.41,0.2659,0.07172, 9.601E+00,73.56,38.85,26.86,0.4769,1.725,4.225,0.5315,0.2511,0.2794,1.0,0.7047,0.7977,0.01,1.0,1.0,0.007047,4.356e-05,4.931e-05,0.0,66.97,27.22,0.01429,0.0001658,69.2,0.01349,0.0262,2019-03-14 09:00:00
9,2.775,3.275,2.172,0.963,0.027,984.4,63.28,0.2659,0.07045, 1.133E+01,83.5,43.08,30.48,0.4769,1.725,3.702,0.5315,0.22,0.3093,1.0,0.7502,0.83,0.01,1.0,1.0,0.007502,4.637e-05,5.13e-05,0.0,76.43,31.07,0.01429,0.0001765,69.15,0.01187,0.04348,2019-03-14 10:00:00
9,2.775,3.275,2.154,0.961,0.028,984.4,62.21,0.2659,0.06918, 1.192E+01,86.76,44.45,31.67,0.4769,1.725,3.242,0.5315,0.1927,0.3189,1.0,0.7636,0.8393,0.01,1.0,1.0,0.007636,4.719e-05,5.187e-05,0.0,87.27,35.48,0.01429,0.0001796,69.13,0.01044,0.07397,2019-03-14 11:00:00
9,2.775,3.275,2.135,0.958,0.03,984.3,63.33,0.03761,0.06791, 4.365E+01,106.1,88.42,39.79,-0.5571,18.93,2.876,0.4414,0.1705,0.3088,1.0,0.8573,0.9737,0.01,1.0,1.0,0.008573,5.298e-05,6.017e-05,0.0,98.89,40.08,0.01429,0.0002016,69.03,0.009262,0.1397,2019-03-14 12:00:00
9,2.775,3.275,2.558,0.943,0.042,984.4,66.51,0.03761,0.06078, 3.686E+01,94.1,81.54,35.3,-0.5571,18.93,2.583,0.4418,0.1532,0.2784,1.0,0.8214,0.965,0.01,1.0,1.0,0.008214,5.084e-05,5.973e-05,0.0,110.1,44.62,0.01429,0.0001935,69.06,0.008314,0.2839,2019-03-14 13:00:00
9,2.775,3.275,2.98,0.927,0.055,984.5,71.4,0.03761,0.05366, 2.635E+01,74.09,69.09,27.78,-0.5571,18.93,2.416,0.4421,0.1433,0.2269,1.0,0.7401,0.9417,0.01,1.0,1.0,0.007401,4.588e-05,5.837e-05,0.0,117.7,47.71,0.01429,0.0001746,69.15,0.007762,0.3315,2019-03-14 14:00:00
9,2.775,3.275,3.403,0.911,0.069,984.7,77.56,0.06096,0.04654, 1.127E+00,27.21,12.46,9.85,-17.34,-3.07,2.401,0.23,0.105,0.155,1.0,0.3436,0.4011,0.01,1.0,1.0,0.003436,2.133e-05,2.49e-05,0.0,218.0,65.13,0.01429,8.119e-05,69.6,0.005546,0.4208,2019-03-14 15:00:00
9,2.775,3.275,2.911,0.931,0.052,984.9,84.54,0.06096,0.04578, 1.727E-01,8.384,3.936,3.027,-17.34,-3.07,2.369,0.2298,0.1035,0.06852,1.0,0.1193,0.1495,0.01,1.0,1.0,0.001193,7.393e-06,9.262e-06,0.0,221.2,66.05,0.01429,2.814e-05,69.86,0.00549,0.376,2019-03-14 16:00:00
9,2.775,3.275,2.419,0.951,0.036,985.2,91.94,0.06096,0.04502, 0.000E+00,0.0,0.0,0.0,-17.34,-3.07,2.337,0.2295,0.102,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,224.5,67.0,0.01429,0.0,70.0,0.00543,0.4008,2019-03-14 17:00:00
9,2.775,3.275,1.926,0.97,0.021,985.5,99.37,0.0231,0.04425, 0.000E+00,0.0,0.0,0.0,-13.61,-3.923,2.306,0.1941,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,247.1,68.35,0.01429,0.0,70.0,0.005291,0.3191,2019-03-14 18:00:00
9,2.775,3.275,1.632,0.975,0.017,985.6,106.4,0.0231,0.044, 0.000E+00,0.0,0.0,0.0,-13.61,-3.923,2.137,0.194,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,247.2,68.35,0.01429,0.0,70.0,0.005294,0.1779,2019-03-14 19:00:00
9,2.775,3.275,1.337,0.981,0.013,985.8,112.7,0.0231,0.04374, 0.000E+00,0.0,0.0,0.0,-13.61,-3.923,2.02,0.1939,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,247.4,68.35,0.01429,0.0,70.0,0.005296,0.1075,2019-03-14 20:00:00
9,2.775,3.275,1.042,0.986,0.009,985.9,117.6,0.0,0.04349, 0.000E+00,0.0,0.0,0.0,-8.018,-8.295,1.965,0.1763,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,230.3,68.35,0.01429,0.0,70.0,0.005344,0.07651,2019-03-14 21:00:00
9,2.775,3.275,0.532,0.988,0.008,986.1,120.8,0.0,0.04349, 0.000E+00,0.0,0.0,0.0,-8.018,-8.295,2.001,0.1761,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,230.4,68.35,0.009732,0.0,102.8,0.005345,0.04264,2019-03-14 22:00:00
9,2.775,3.275,0.022,0.99,0.006,986.3,121.9,0.0,0.04349, 0.000E+00,0.0,0.0,0.0,-8.018,-8.295,2.038,0.176,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,230.6,68.35,0.007223,0.0,138.4,0.005346,0.04421,2019-03-14 23:00:00
9,2.786,3.286,-0.488,0.993,0.004,986.5,120.7,0.0007513,0.04349, 0.000E+00,0.0,0.0,0.0,-3.809,-4.523,2.077,0.2185,0.113,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,162.7,60.49,0.005742,0.0,174.1,0.006176,0.07564,2019-03-15 00:00:00
9,2.786,3.286,-0.599,0.991,0.005,986.7,117.4,0.0007513,0.04425, 0.000E+00,0.0,0.0,0.0,-3.809,-4.523,1.909,0.2185,0.1039,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,177.0,65.8,0.005497,0.0,181.9,0.005683,0.1216,2019-03-15 01:00:00
9,2.786,3.286,-0.71,0.989,0.007,986.8,112.3,0.0007513,0.04502, 0.000E+00,0.0,0.0,0.0,-3.809,-4.523,1.784,0.2184,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,183.8,68.35,0.005272,0.0,189.7,0.005472,0.08561,2019-03-15 02:00:00
9,2.786,3.286,-0.821,0.987,0.008,987.0,106.0,0.0,0.04578, 0.000E+00,0.0,0.0,0.0,-5.658,-2.512,1.709,0.1327,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,270.6,68.35,0.005065,0.0,197.5,0.00524,0.01421,2019-03-15 03:00:00
9,2.786,3.286,-1.201,0.984,0.009,987.1,98.89,0.0,0.04578, 0.000E+00,0.0,0.0,0.0,-5.658,-2.512,1.428,0.1326,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,270.9,68.35,0.001429,0.0,700.0,0.005238,0.006402,2019-03-15 04:00:00
9,2.786,3.286,-1.581,0.982,0.01,987.1,91.43,0.0,0.04578, 0.000E+00,0.0,0.0,0.0,-5.658,-2.512,1.174,0.1325,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,271.1,68.35,0.001429,0.0,700.0,0.005236,0.02389,2019-03-15 05:00:00
9,2.786,3.286,-1.961,0.98,0.011,987.1,84.01,0.00632,0.04578, 6.650E+00,22.16,40.19,8.302,37.27,23.96,0.969,0.2375,0.1,0.07486,1.0,0.3281,0.8085,0.01,1.0,1.0,0.003281,1.998e-05,4.922e-05,0.0,123.3,68.35,0.001429,7.632e-05,664.5,0.005898,0.05185,2019-03-15 06:00:00
9,2.786,3.286,-0.56,0.952,0.028,987.1,77.02,0.00632,0.04578, 3.615E+01,51.78,100.7,20.25,37.27,23.96,1.016,0.2381,0.1,0.1609,1.0,0.6327,0.9841,0.01,1.0,1.0,0.006327,3.871e-05,6.022e-05,0.0,123.5,68.35,0.00558,0.0001479,174.6,0.005873,0.244,2019-03-15 07:00:00
9,2.786,3.286,0.841,0.924,0.05,987.1,70.87,0.00632,0.04578, 6.791E+01,75.24,133.4,29.83,37.27,23.96,1.089,0.2387,0.1,0.2319,1.0,0.7738,0.9959,0.01,1.0,1.0,0.007738,4.759e-05,6.125e-05,0.0,123.6,68.35,0.01232,0.0001818,79.97,0.005842,0.5054,2019-03-15 08:00:00
9,2.786,3.286,2.242,0.896,0.075,987.1,66.01,0.1458,0.04578, 1.627E+01,83.25,50.52,30.51,43.31,31.92,1.184,0.358,0.1,0.2824,1.0,0.7601,0.8748,0.01,1.0,1.0,0.007601,4.699e-05,5.408e-05,0.0,141.2,68.35,0.01429,0.0001795,69.13,0.005587,0.7233,2019-03-15 09:00:00
9,2.786,3.286,2.296,0.896,0.075,986.7,62.88,0.1458,0.04476, 1.915E+01,94.02,55.45,34.45,43.31,31.92,1.507,0.3581,0.1,0.3119,1.0,0.8013,0.8978,0.01,1.0,1.0,0.008013,4.955e-05,5.551e-05,0.0,141.2,68.35,0.01429,0.0001893,69.08,0.005588,0.347,2019-03-15 10:00:00
9,2.786,3.286,2.349,0.896,0.075,986.4,61.81,0.1458,0.04374, 2.012E+01,97.52,57.03,35.73,43.31,31.92,1.886,0.3582,0.1231,0.3213,1.0,0.8131,0.9042,0.01,1.0,1.0,0.008131,5.029e-05,5.592e-05,0.0,114.7,55.51,0.01429,0.0001921,69.07,0.006837,0.2888,2019-03-15 11:00:00
9,2.786,3.286,2.403,0.897,0.075,986.1,62.95,0.6409,0.04273, 2.213E+00,62.63,25.0,22.57,9.934,2.483,2.293,0.3467,0.1412,0.3112,1.0,0.6164,0.6424,0.01,1.0,1.0,0.006164,3.813e-05,3.974e-05,0.0,111.2,48.41,0.01429,0.0001457,69.29,0.007649,0.2772,2019-03-15 12:00:00
9,2.786,3.286,2.149,0.929,0.051,985.2,66.15,0.6409,0.04349, 1.874E+00,54.97,22.12,19.81,9.934,2.483,2.11,0.3467,0.1299,0.281,1.0,0.5685,0.5975,0.01,1.0,1.0,0.005685,3.514e-05,3.692e-05,0.0,120.8,52.61,0.01429,0.0001342,69.35,0.007119,0.2805,2019-03-15 13:00:00
9,2.786,3.286,1.894,0.961,0.027,984.2,71.06,0.6409,0.04425, 1.349E+00,42.48,17.39,15.31,9.934,2.483,1.945,0.3467,0.1198,0.2298,1.0,0.4772,0.5108,0.01,1.0,1.0,0.004772,2.947e-05,3.154e-05,0.0,131.1,57.08,0.01429,0.0001126,69.45,0.006615,0.3058,2019-03-15 14:00:00
9,2.786,3.286,1.64,0.993,0.005,983.3,77.24,0.3418,0.04502, 7.087E-01,25.95,10.95,9.35,-5.506,-3.498,1.802,0.1316,0.1,0.1583,1.0,0.3261,0.3627,0.01,1.0,1.0,0.003261,2.012e-05,2.237e-05,0.0,270.9,68.35,0.01429,7.686e-05,69.63,0.005243,0.3287,2019-03-15 15:00:00
9,2.786,3.286,1.373,0.995,0.003,982.9,84.23,0.3418,0.04476, 1.217E-01,8.331,3.603,2.997,-5.506,-3.498,1.563,0.1316,0.1,0.07213,1.0,0.1176,0.1377,0.01,1.0,1.0,0.001176,7.244e-06,8.488e-06,0.0,271.0,68.35,0.01429,2.768e-05,69.86,0.005244,0.368,2019-03-15 16:00:00
9,2.786,3.286,1.105,0.997,0.002,982.6,91.64,0.3418,0.04451, 0.000E+00,0.0,0.0,0.0,-5.506,-3.498,1.41,0.1315,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,271.1,68.35,0.01429,0.0,70.0,0.005245,0.3367,2019-03-15 17:00:00
9,2.786,3.286,0.838,1.0,0.0,982.2,99.06,0.2581,0.04425, 0.000E+00,0.0,0.0,0.0,-1.304,-0.8215,1.372,0.1,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,223.8,68.35,0.01229,0.0,81.37,0.005369,0.2539,2019-03-15 18:00:00
9,2.786,3.286,0.686,0.999,0.0,982.0,106.1,0.2581,0.04425, 0.000E+00,0.0,0.0,0.0,-1.304,-0.8215,0.6805,0.1,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,223.8,68.35,0.01088,0.0,91.95,0.005369,0.1741,2019-03-15 19:00:00
9,2.786,3.286,0.535,0.999,0.0,981.8,112.3,0.2581,0.04425, 0.000E+00,0.0,0.0,0.0,-1.304,-0.8215,0.4184,0.1,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,223.8,68.35,0.009753,0.0,102.5,0.005369,0.1086,2019-03-15 20:00:00
9,2.786,3.286,0.384,0.999,0.0,981.7,117.3,0.04191,0.04425, 0.000E+00,0.0,0.0,0.0,-1.538,-1.66,1.009,0.1681,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,182.1,68.35,0.008841,0.0,113.1,0.005483,0.05079,2019-03-15 21:00:00
9,2.786,3.286,0.338,0.998,0.001,981.7,120.5,0.04191,0.04425, 0.000E+00,0.0,0.0,0.0,-1.538,-1.66,1.25,0.1681,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,182.1,68.35,0.008597,0.0,116.3,0.005482,0.01163,2019-03-15 22:00:00
9,2.786,3.286,0.292,0.997,0.002,981.8,121.5,0.04191,0.04425, 0.000E+00,0.0,0.0,0.0,-1.538,-1.66,1.499,0.1681,0.1,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,182.1,68.35,0.008365,0.0,119.5,0.005482,0.04728,2019-03-15 23:00:00
9,2.797,3.297,0.246,0.996,0.003,981.8,120.3,0.1901,0.04425, 0.000E+00,0.0,0.0,0.0,-6.375,4.146,1.754,0.3677,0.1009,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,172.3,67.75,0.008147,0.0,122.8,0.005553,0.05133,2019-03-16 00:00:00
9,2.797,3.297,0.235,0.985,0.009,982.2,117.0,0.1901,0.05366, 0.000E+00,0.0,0.0,0.0,-6.375,4.146,2.159,0.3676,0.1242,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,139.9,55.03,0.008095,0.0,123.5,0.006807,0.02854,2019-03-16 01:00:00
9,2.797,3.297,0.224,0.974,0.016,982.7,111.9,0.1901,0.06307, 0.000E+00,0.0,0.0,0.0,-6.375,4.146,2.57,0.3675,0.1478,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,117.6,46.24,0.008044,0.0,124.3,0.008062,0.01055,2019-03-16 02:00:00
9,2.797,3.297,0.213,0.963,0.023,983.1,105.6,0.1067,0.07248, 0.000E+00,0.0,0.0,0.0,-10.51,9.982,2.983,0.4504,0.1722,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.6,39.69,0.007994,0.0,125.1,0.009339,0.01044,2019-03-16 03:00:00
9,2.797,3.297,0.243,0.956,0.027,983.7,98.51,0.1067,0.07299, 0.000E+00,0.0,0.0,0.0,-10.51,9.982,3.099,0.4502,0.1789,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,96.86,38.21,0.00813,0.0,123.0,0.009676,0.02137,2019-03-16 04:00:00
9,2.797,3.297,0.273,0.95,0.031,984.3,91.06,0.1067,0.0735, 0.000E+00,0.0,0.0,0.0,-10.51,9.982,3.218,0.4501,0.1857,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.28,36.8,0.008271,0.0,120.9,0.01002,0.04479,2019-03-16 05:00:00
9,2.797,3.297,0.303,0.943,0.036,984.8,83.63,0.05961,0.07401, 2.638E-01,10.51,4.968,3.778,8.938,33.62,3.34,0.6702,0.1995,0.0793,1.0,0.1472,0.1848,0.01,1.0,1.0,0.001472,9.034e-06,1.134e-05,0.0,83.45,34.26,0.008416,3.465e-05,118.3,0.01075,0.06466,2019-03-16 06:00:00
9,2.797,3.297,0.695,0.905,0.061,985.8,76.64,0.05961,0.07401, 1.278E+00,29.88,13.52,10.76,8.938,33.62,4.023,0.6703,0.2403,0.1649,1.0,0.3689,0.4266,0.01,1.0,1.0,0.003689,2.268e-05,2.623e-05,0.0,69.28,28.45,0.01095,8.698e-05,90.61,0.01265,0.1282,2019-03-16 07:00:00
9,2.797,3.297,1.088,0.867,0.088,986.7,70.48,0.05961,0.07401, 2.348E+00,47.6,20.65,17.14,8.938,33.62,4.709,0.6705,0.2813,0.2353,1.0,0.5215,0.5724,0.01,1.0,1.0,0.005215,3.211e-05,3.524e-05,0.0,59.19,24.3,0.01429,0.0001231,69.4,0.0143,0.1374,2019-03-16 08:00:00
